url,repo_name,watchers,stars,forks,commits,branches,releases,contributors,,
https://github.com/gitpitch/gitpitch,gitpitch,87,3999,336,159,27,3,8,,
https://github.com/gjiazhe/PanoramaImageView,PanoramaImageView,34,1746,192,26,1,0,2,,
https://github.com/glomadrian/Grav,Grav,49,2123,256,51,1,1,1,,
https://github.com/go-lang-plugin-org/go-lang-idea-plugin,go-lang-idea-plugin,281,4449,545,3,588,20,42,,
https://github.com/gocd/gocd,gocd,242,3906,685,6,33,3,34,,
https://github.com/goldmansachs/gs-collections,gs-collections,202,1709,260,912,1,20,15,,
https://github.com/gongwen/MarqueeViewLibrary,MarqueeViewLibrary,37,1526,237,50,2,0,1,,
https://github.com/google/agera,agera,400,6975,644,159,2,15,10,,
https://github.com/google/android-classyshark,android-classyshark,283,4583,587,599,3,16,13,,
https://github.com/google/auto,auto,346,6198,665,894,4,42,45,,
https://github.com/google/binnavi,binnavi,227,2306,407,281,4,3,17,,
https://github.com/google/cameraview,cameraview,139,3050,647,78,1,0,16,,
https://github.com/google/closure-compiler,closure-compiler,245,3981,772,11,752,32,112,,
https://github.com/google/error-prone,error-prone,178,3421,368,2,871,17,27,,
https://github.com/google/ExoPlayer,ExoPlayer,684,9080,2977,3,875,7,104,,
https://github.com/google/google-authenticator,google-authenticator,277,2827,566,214,1,1,25,,
https://github.com/google/google-java-format,google-java-format,127,1622,305,422,5,7,38,,
https://github.com/google/grafika,grafika,262,2738,777,67,1,1,3,,
https://github.com/google/guava,guava,2041,22067,5107,4,640,4,75,,
https://github.com/google/guice,guice,508,6241,995,1,652,3,24,,
https://github.com/google/hover,hover,82,2255,205,86,7,8,2,,
https://github.com/google/iosched,iosched,1416,15357,5318,1,548,2,7,,
https://github.com/google/j2objc,j2objc,318,5045,687,3,822,3,29,,
https://github.com/google/physical-web,physical-web,647,6021,727,1,314,11,19,,
https://github.com/google/tiger,tiger,92,1669,109,35,1,0,8,,
https://github.com/google/wycheproof,wycheproof,154,1787,179,30,1,0,11,,
https://github.com/googlemaps/android-maps-utils,android-maps-utils,214,2348,1103,685,3,14,46,,
https://github.com/googlesamples/android-architecture-components,android-architecture-components,416,6608,1317,140,11,0,25,,
https://github.com/googlesamples/android-testing,android-testing,397,5039,1817,111,6,0,23,,
https://github.com/googlesamples/android-testing-templates,android-testing-templates,133,1654,237,26,4,0,5,,
https://github.com/googlesamples/android-UniversalMusicPlayer,android-UniversalMusicPlayer,569,8968,2874,200,1,3,15,,
https://github.com/googlesamples/android-vision,android-vision,201,1975,1175,71,1,0,16,,
https://github.com/googlesamples/easypermissions,easypermissions,206,5101,846,130,7,7,18,,
https://github.com/googlesamples/google-services,google-services,220,2127,2202,622,4,0,35,,
https://github.com/gotev/android-upload-service,android-upload-service,93,1591,460,553,4,27,17,,
https://github.com/gradle/gradle,gradle,443,6240,2036,50,33,247,242,,
https://github.com/grails/grails-core,grails-core,240,2287,919,18,212,241,175,,
https://github.com/grandcentrix/tray,tray,95,1855,220,313,2,10,9,,
https://github.com/grantland/android-autofittextview,android-autofittextview,106,3285,579,61,2,4,3,,
https://github.com/graphql-java/graphql-java,graphql-java,155,1926,360,1,203,4,15,,
https://github.com/Graylog2/graylog2-server,graylog2-server,250,4061,616,12,690,54,169,,
https://github.com/gre/gl-react-native-v2,gl-react-native-v2,48,1565,140,374,2,81,19,,
https://github.com/greenrobot/EventBus,EventBus,1081,17282,3934,480,8,5,20,,
https://github.com/greenrobot/greenDAO,greenDAO,550,9456,2559,837,2,18,6,,
https://github.com/GrenderG/Toasty,Toasty,104,3826,466,94,1,12,4,,
https://github.com/grpc/grpc-java,grpc-java,459,3744,1202,2,515,14,32,,
https://github.com/guardianproject/haven,haven,271,4206,589,539,2,32,32,,
https://github.com/gyf-dev/ImmersionBar,ImmersionBar,70,2835,472,42,1,0,1,,
https://github.com/gzu-liyujiang/AndroidPicker,AndroidPicker,111,3212,957,326,1,31,7,,
https://github.com/H07000223/FlycoDialog_Master,FlycoDialog_Master,67,1775,474,76,1,3,2,,
https://github.com/H07000223/FlycoTabLayout,FlycoTabLayout,190,5822,1371,40,2,4,1,,
https://github.com/h2oai/h2o-2,h2o-2,448,2255,598,16,171,118,324,,
https://github.com/h2oai/h2o-3,h2o-3,330,2825,1117,22,394,644,1,h2oai,
https://github.com/h6ah4i/android-advancedrecyclerview,android-advancedrecyclerview,195,3849,750,604,15,29,16,,
https://github.com/hackware1993/MagicIndicator,MagicIndicator,110,3878,732,152,1,11,1,,
https://github.com/haifengl/smile,smile,250,3626,683,1,108,2,11,,
https://github.com/hankcs/HanLP,HanLP,609,5755,1949,773,2,30,21,,
https://github.com/hanks-zyh/HTextView,HTextView,102,3712,626,123,2,1,8,,
https://github.com/HannahMitt/HomeMirror,HomeMirror,313,7764,689,115,1,0,10,,
https://github.com/harjot-oberai/MusicDNA,MusicDNA,86,2175,435,348,4,2,7,,
https://github.com/hazelcast/hazelcast,hazelcast,275,2420,982,25,589,14,148,,
https://github.com/hdodenhof/CircleImageView,CircleImageView,376,9038,2292,115,2,11,10,,
https://github.com/hefuyicoder/ListenerMusicPlayer,ListenerMusicPlayer,79,1820,432,31,2,0,2,,
https://github.com/henrytao-me/smooth-app-bar-layout,smooth-app-bar-layout,57,1625,232,253,32,53,4,,
https://github.com/HeZaiJin/SlantedTextView,SlantedTextView,39,1498,244,25,2,0,,,
https://github.com/hibernate/hibernate-orm,hibernate-orm,323,3016,2118,8,411,20,152,,
https://github.com/hitherejoe/Android-Boilerplate,Android-Boilerplate,83,1798,1135,58,1,0,4,,
https://github.com/hitherejoe/animate,animate,98,2745,435,18,1,0,,,
https://github.com/hmkcode/Android,Android,403,2330,3071,45,1,0,1,,
https://github.com/hongyangAndroid/android-percent-support-extend,android-percent-support-extend,94,1655,504,16,1,0,1,,
https://github.com/hongyangAndroid/AndroidAutoLayout,AndroidAutoLayout,334,5873,1835,49,1,0,2,,
https://github.com/hongyangAndroid/baseAdapter,baseAdapter,149,3565,1050,12,1,0,1,,
https://github.com/hongyangAndroid/FlowLayout,FlowLayout,104,3374,818,37,1,0,6,,
https://github.com/hongyangAndroid/Highlight,Highlight,68,2271,497,64,1,0,,,
https://github.com/hongyangAndroid/okhttputils,okhttputils,409,6052,2264,79,1,0,6,,
https://github.com/HoraApps/LeafPic,LeafPic,115,2190,797,1,267,5,9,,
https://github.com/HotBitmapGG/bilibili-android-client,bilibili-android-client,141,3278,979,486,3,21,1,,
https://github.com/hs-web/hsweb-framework,hsweb-framework,529,3027,1374,1,581,3,2,,
https://github.com/http-kit/http-kit,http-kit,125,1722,253,489,12,30,55,,
https://github.com/huazhiyuan2008/RecyclerViewCardGallery,RecyclerViewCardGallery,38,1827,339,21,3,0,2,,
https://github.com/hugeterry/CoordinatorTabLayout,CoordinatorTabLayout,64,2952,423,76,1,0,1,,
https://github.com/hussien89aa/AndroidTutorialForBeginners,AndroidTutorialForBeginners,125,1589,2641,34,1,0,,,
https://github.com/iammert/MaterialIntroView,MaterialIntroView,69,2023,319,98,2,8,9,,
https://github.com/iammert/ScalingLayout,ScalingLayout,48,2245,195,27,1,3,3,,
https://github.com/iBotPeaches/Apktool,Apktool,472,5725,1704,1,327,4,30,,
https://github.com/ICT-BDA/EasyML,EasyML,133,1544,328,79,2,2,,,
https://github.com/igniterealtime/Smack,Smack,203,1607,663,3,280,4,32,,
https://github.com/ikew0ng/SwipeBackLayout,SwipeBackLayout,216,4837,1358,72,1,0,9,,
https://github.com/iluwatar/java-design-patterns,java-design-patterns,2749,29433,9495,1,985,10,12,,
https://github.com/immutables/immutables,immutables,80,1860,130,1,498,3,106,,
https://github.com/inmite/android-selector-chapek,android-selector-chapek,59,1582,215,13,1,0,,,
https://github.com/iPaulPro/aFileChooser,aFileChooser,120,1578,729,38,1,0,8,,
https://github.com/iPaulPro/Android-ItemTouchHelper-Demo,Android-ItemTouchHelper-Demo,78,2140,433,13,1,3,1,,
https://github.com/iSoron/uhabits,uhabits,110,1617,369,1,175,9,28,,
https://github.com/IsseiAoki/SimpleCropView,SimpleCropView,67,1839,357,240,9,16,9,,
https://github.com/ityouknow/spring-boot-examples,spring-boot-examples,212,1749,1355,76,1,0,1,,
https://github.com/ivacf/archi,archi,153,3094,493,41,2,0,4,,
https://github.com/iwgang/CountdownView,CountdownView,50,1796,451,98,1,3,4,,
https://github.com/izzyleung/ZhihuDailyPurify,ZhihuDailyPurify,197,4311,996,22,1,1,1,,
https://github.com/jackpal/Android-Terminal-Emulator,Android-Terminal-Emulator,244,1745,687,1,38,2,40,,
https://github.com/Jacksgong/JKeyboardPanelSwitch,JKeyboardPanelSwitch,119,2647,463,180,7,13,3,,
https://github.com/JackyAndroid/AndroidChromium,AndroidChromium,122,1960,481,66,1,2,5,,
https://github.com/JackyAndroid/AndroidInterview-Q-A,AndroidInterview-Q-A,578,6986,1629,140,2,0,8,,
https://github.com/JackyAndroid/AndroidTVLauncher,AndroidTVLauncher,130,1958,468,185,1,2,2,,
https://github.com/JakeWharton/ActionBarSherlock,ActionBarSherlock,799,7323,3972,1,480,4,32,,
https://github.com/JakeWharton/butterknife,butterknife,1102,20067,4003,816,3,38,72,,
https://github.com/JakeWharton/DiskLruCache,DiskLruCache,254,4160,979,136,3,9,10,,
https://github.com/JakeWharton/hugo,hugo,221,5808,559,121,4,5,14,,
https://github.com/JakeWharton/NineOldAndroids,NineOldAndroids,350,4319,1672,115,4,9,5,,
https://github.com/JakeWharton/RxBinding,RxBinding,370,6969,745,484,4,8,34,,
https://github.com/JakeWharton/RxRelay,RxRelay,66,1646,81,47,3,4,7,,
https://github.com/JakeWharton/scalpel,scalpel,88,2455,209,58,2,3,6,,
https://github.com/JakeWharton/Telecine,Telecine,101,2175,395,263,6,17,,,
https://github.com/JakeWharton/ThreeTenABP,ThreeTenABP,47,1901,58,40,2,6,4,,
https://github.com/JakeWharton/timber,timber,217,5266,542,320,2,32,36,,
https://github.com/JakeWharton/u2020,u2020,345,5300,964,485,1,0,38,,
https://github.com/JakeWharton/ViewPagerIndicator,ViewPagerIndicator,715,9604,4291,241,3,15,15,,
https://github.com/janishar/mit-deep-learning-book-pdf,mit-deep-learning-book-pdf,114,1896,438,14,1,2,2,,
https://github.com/jankotek/mapdb,mapdb,321,2982,665,2,69,8,82,,
https://github.com/jaredrummler/AnimatedSvgView,AnimatedSvgView,45,1539,207,54,1,0,2,,
https://github.com/Jasonchenlijian/FastBle,FastBle,79,1759,477,126,2,8,2,,
https://github.com/jasonross/Nuwa,Nuwa,170,2806,588,14,2,0,,,
https://github.com/java-native-access/jna,jna,316,3673,956,3,430,4,46,,
https://github.com/javaee-samples/javaee7-samples,javaee7-samples,374,2048,1440,1,423,2,0,,
https://github.com/javaparser/javaparser,javaparser,87,1550,377,4,203,2,78,,
https://github.com/jaydenxiao2016/AndroidFire,AndroidFire,83,1794,628,22,1,0,,,
https://github.com/jd-alexander/LikeButton,LikeButton,51,2134,293,123,2,14,9,,
https://github.com/jdamcd/android-crop,android-crop,186,3977,1094,211,3,12,20,,
https://github.com/jdsjlzx/LRecyclerView,LRecyclerView,67,1817,504,372,1,33,4,,
https://github.com/jeasonlzy/ImagePicker,ImagePicker,90,2586,639,143,2,8,10,,
https://github.com/jeasonlzy/okhttp-OkGo,okhttp-OkGo,340,6853,1808,250,2,14,4,,
https://github.com/JeffLi1993/springboot-learning-example,springboot-learning-example,379,3038,1888,92,1,0,2,,
https://github.com/jersey/jersey,jersey,350,2597,2402,3,152,14,97,,
https://github.com/JessYanCoding/MVPArms,MVPArms,201,4113,1066,698,4,20,8,,
https://github.com/JesusFreke/smali,smali,230,2491,554,1,744,1,57,,
https://github.com/JetBrains/ideavim,ideavim,199,3105,351,1,528,2,28,,
https://github.com/JetBrains/intellij-community,intellij-community,394,5493,2149,212,928,160,57,JetBrains,
https://github.com/jfeinstein10/JazzyViewPager,JazzyViewPager,196,2614,896,26,1,0,4,,
https://github.com/jfeinstein10/SlidingMenu,SlidingMenu,1068,10883,5530,336,8,0,21,,
https://github.com/jfinal/jfinal,jfinal,361,2337,1228,368,2,14,15,,
https://github.com/jfoenixadmin/JFoenix,JFoenix,138,2159,419,882,2,0,30,,
https://github.com/jgilfelt/android-sqlite-asset-helper,android-sqlite-asset-helper,135,1907,499,69,3,4,4,,
https://github.com/jgilfelt/android-viewbadger,android-viewbadger,233,2933,1094,21,2,0,,,
https://github.com/jgilfelt/chuck,chuck,66,2958,213,139,2,5,6,,
https://github.com/jgilfelt/SystemBarTint,SystemBarTint,236,4732,1234,63,3,3,4,,
https://github.com/jhalterman/failsafe,failsafe,95,2040,125,255,7,25,,,
https://github.com/jhy/jsoup,jsoup,368,5553,1445,1,156,1,36,,
https://github.com/jiangqqlmj/FastDev4Android,FastDev4Android,192,2492,985,122,1,4,1,,
https://github.com/jitsi/jitsi,jitsi,157,1546,514,12,626,10,871,,
https://github.com/jjdxmashl/jjdxm_ijkplayer,jjdxm_ijkplayer,62,1634,420,53,1,0,1,,
https://github.com/jMonkeyEngine/jmonkeyengine,jmonkeyengine,217,1669,671,6,507,15,22,,
https://github.com/JoanZapata/android-iconify,android-iconify,135,3369,472,301,3,26,14,,
https://github.com/JoanZapata/android-pdfview,android-pdfview,168,2275,748,82,2,5,9,,
https://github.com/JoanZapata/base-adapter-helper,base-adapter-helper,108,1688,568,150,3,14,7,,
https://github.com/JodaOrg/joda-time,joda-time,230,3359,721,2,60,6,54,,
https://github.com/joelittlejohn/jsonschema2pojo,jsonschema2pojo,190,3538,993,931,9,55,73,,
https://github.com/johannilsson/android-pulltorefresh,android-pulltorefresh,260,2547,1150,100,3,0,15,,
https://github.com/johncarl81/parceler,parceler,89,3217,250,495,1,35,20,,
https://github.com/JohnPersano/SuperToasts,SuperToasts,125,2484,515,316,1,5,4,,
https://github.com/jOOQ/jOOQ,jOOQ,162,2189,569,6,162,12,57,,
https://github.com/JorgeCastilloPrz/AndroidFillableLoaders,AndroidFillableLoaders,55,1719,243,47,3,0,5,,
https://github.com/journeyapps/zxing-android-embedded,zxing-android-embedded,159,2459,671,1,175,9,19,,
https://github.com/joyoyao/superCleanMaster,superCleanMaster,91,1497,750,23,1,0,2,,
https://github.com/jprante/elasticsearch-jdbc,elasticsearch-jdbc,220,2313,637,452,15,90,40,,
https://github.com/jpush/aurora-imui,aurora-imui,131,2972,424,789,2,43,12,,
https://github.com/json-path/JsonPath,JsonPath,185,2349,514,804,2,18,35,,
https://github.com/Jude95/EasyRecyclerView,EasyRecyclerView,71,1751,446,181,1,0,,,
https://github.com/JulienGenoud/android-percent-support-lib-sample,android-percent-support-lib-sample,155,2697,666,36,1,2,,,
https://github.com/junit-team/junit4,junit4,651,6684,2579,2,197,5,20,,
https://github.com/junit-team/junit5,junit5,225,1829,418,4,169,19,19,,
https://github.com/Justson/AgentWeb,AgentWeb,91,3139,625,415,2,11,1,,
https://github.com/JustWayward/BookReader,BookReader,193,3916,1234,438,1,0,7,,
https://github.com/jwtk/jjwt,jjwt,185,2773,469,292,11,10,22,,
https://github.com/k0shk0sh/FastHub,FastHub,208,2690,354,1,654,6,54,,
https://github.com/k9mail/k-9,k-9,326,3626,1894,7,549,89,362,,
https://github.com/kabouzeid/Phonograph,Phonograph,81,1611,348,1,354,6,9,,
https://github.com/kanytu/android-parallax-recyclerview,android-parallax-recyclerview,63,1549,296,46,3,6,4,,
https://github.com/Kaopiz/android-segmented-control,android-segmented-control,75,1539,368,130,4,1,,,
https://github.com/Karumi/Dexter,Dexter,88,2996,361,253,2,25,27,,
https://github.com/Karumi/Rosie,Rosie,78,1829,163,451,4,8,,,
https://github.com/kaushikgopal/RxJava-Android-Samples,RxJava-Android-Samples,358,6208,1194,335,10,0,22,,
https://github.com/kbastani/spring-cloud-microservice-example,spring-cloud-microservice-example,325,2135,1409,29,3,0,4,,
https://github.com/kdn251/interviews,interviews,1115,18783,2867,357,1,0,23,,
https://github.com/KeepSafe/TapTargetView,TapTargetView,92,3386,310,137,2,18,18,,
https://github.com/Kelin-Hong/ScrollablePanel,ScrollablePanel,30,1535,224,6,1,0,,,
https://github.com/kevin-wayne/algs4,algs4,267,2218,1049,118,1,0,,,
https://github.com/kevinsawicki/http-request,http-request,223,2475,683,446,2,29,15,,
https://github.com/keyboardsurfer/Crouton,Crouton,189,3046,742,413,2,9,,,
https://github.com/keycloak/keycloak,keycloak,190,1979,1139,10,436,3,118,,
https://github.com/kickstarter/android-oss,android-oss,170,4337,697,3,739,19,18,,
https://github.com/KieronQuinn/PersistentSearch,PersistentSearch,81,1785,429,57,1,0,11,,
https://github.com/kikoso/android-stackblur,android-stackblur,153,3020,669,72,2,0,6,,
https://github.com/killbill/killbill,killbill,103,1614,329,6,543,17,229,,
https://github.com/klinker24/Talon-for-Twitter,Talon-for-Twitter,114,1654,355,497,2,1,,,
https://github.com/knightliao/disconf,disconf,577,3486,1724,1,156,3,24,,
https://github.com/konifar/android-material-design-icon-generator-plugin,android-material-design-icon-generator-plugin,78,2127,214,118,1,4,10,,
https://github.com/Konloch/bytecode-viewer,bytecode-viewer,318,9091,437,226,2,35,13,,
https://github.com/konmik/nucleus,nucleus,111,1919,273,188,4,0,12,,
https://github.com/koral--/android-gif-drawable,android-gif-drawable,262,5737,1348,922,10,42,15,,
https://github.com/koush/AndroidAsync,AndroidAsync,382,5102,1249,941,6,0,51,,
https://github.com/koush/ion,ion,354,5601,982,820,6,0,,,
https://github.com/Krupen/FabulousFilter,FabulousFilter,39,1575,188,52,2,0,,,
https://github.com/ksoichiro/Android-ObservableScrollView,Android-ObservableScrollView,423,8534,2054,383,4,12,14,,
https://github.com/kyleduo/SwitchButton,SwitchButton,103,3450,758,161,4,0,4,,
https://github.com/kymjs/KJFrameForAndroid,KJFrameForAndroid,269,1950,861,522,4,23,6,,
https://github.com/l123456789jy/Lazy,Lazy,93,1576,637,71,1,0,,,
https://github.com/LaiFeng-Android/SopCastComponent,SopCastComponent,95,1716,411,33,2,0,,,
https://github.com/languagetool-org/languagetool,languagetool,117,1790,378,25,468,7,21,,
https://github.com/laobie/StatusBarUtil,StatusBarUtil,129,4850,954,59,2,0,6,,
https://github.com/lapism/SearchBar-SearchView,SearchBar-SearchView,73,1772,333,710,2,0,28,,
https://github.com/LawnchairLauncher/Lawnchair,Lawnchair,178,1746,336,16,94,11,335,,
https://github.com/lcodecorex/TwinklingRefreshLayout,TwinklingRefreshLayout,85,3015,545,70,2,4,,,
https://github.com/ldoublem/LoadingView,LoadingView,61,1959,365,57,1,0,1,,
https://github.com/lecho/hellocharts-android,hellocharts-android,284,5445,1450,817,3,14,13,,
https://github.com/lendylongli/qianghongbao,qianghongbao,167,1635,883,56,1,0,3,,
https://github.com/leolin310148/ShortcutBadger,ShortcutBadger,192,4388,898,186,1,1,28,,
https://github.com/lets-blade/blade,blade,244,3362,751,332,6,24,10,,
https://github.com/lgvalle/Material-Animations,Material-Animations,503,11041,2261,76,5,0,9,,
https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,android-Ultra-Pull-To-Refresh,465,8797,2787,182,4,8,8,,
https://github.com/libgdx/libgdx,libgdx,1328,13342,5555,13,139,8,44,,
https://github.com/libgdx/packr,packr,70,1687,92,212,1,3,16,,
https://github.com/lightbend/config,config,195,3310,550,882,8,26,52,,
https://github.com/lihengming/spring-boot-api-project-seed,spring-boot-api-project-seed,208,2149,939,100,1,4,1,,
https://github.com/linger1216/labelview,labelview,49,1518,325,34,1,3,5,,
https://github.com/lingochamp/FileDownloader,FileDownloader,280,6018,1322,719,8,61,5,,
https://github.com/linkedin/databus,databus,322,1834,438,324,3,0,12,,
https://github.com/linkedin/pinot,pinot,185,1736,315,4,581,153,382,,
https://github.com/linkedin/rest.li,rest.li,192,1728,322,1,766,2,343,,
https://github.com/lipangit/JiaoZiVideoPlayer,JiaoZiVideoPlayer,242,6081,1563,1,527,3,73,,
https://github.com/LitePalFramework/LitePal,LitePal,262,4444,1100,353,1,0,4,,
https://github.com/litesuits/android-common,android-common,205,2889,974,79,1,1,,,
https://github.com/liyifeng1994/ssm,ssm,194,2278,1224,18,3,0,3,,
https://github.com/LMAX-Exchange/disruptor,disruptor,1144,7140,1917,896,16,31,26,,
https://github.com/loopj/android-async-http,android-async-http,858,10147,4347,874,3,11,77,,
https://github.com/lovetuzitong/MultiImageSelector,MultiImageSelector,109,2657,789,29,1,2,2,,
https://github.com/lsjwzh/RecyclerViewPager,RecyclerViewPager,89,2788,553,185,2,9,26,,
https://github.com/ltsopensource/light-task-scheduler,light-task-scheduler,245,1528,745,1,41,5,31,,
https://github.com/lucasr/twoway-view,twoway-view,248,5117,1065,356,3,3,,,
https://github.com/LuckSiege/PictureSelector,PictureSelector,98,3187,599,1,153,1,60,,
https://github.com/LuckyJayce/ViewPagerIndicator,ViewPagerIndicator,114,1916,576,75,2,16,1,,
https://github.com/luojilab/DDComponentForAndroid,DDComponentForAndroid,72,1814,293,116,11,3,6,,
https://github.com/Luosunce/material-design-data,material-design-data,65,1579,270,32,1,0,,,
https://github.com/lyft/scissors,scissors,311,1731,206,65,1,6,11,,
https://github.com/lygttpod/SuperTextView,SuperTextView,56,2056,395,186,3,26,2,,
https://github.com/LyndonChin/MasteringAndroidDataBinding,MasteringAndroidDataBinding,131,2399,509,77,1,0,,,
https://github.com/lzyzsd/CircleProgress,CircleProgress,129,2833,802,76,1,6,13,,
https://github.com/lzyzsd/JsBridge,JsBridge,183,4312,990,56,1,4,10,,
https://github.com/M66B/XPrivacy,XPrivacy,271,1751,487,8,153,1,171,,
https://github.com/MagicMashRoom/SuperCalendar,SuperCalendar,47,1916,361,160,2,14,4,,
https://github.com/makovkastar/FloatingActionButton,FloatingActionButton,199,3931,915,321,2,0,15,,
https://github.com/Malinskiy/SuperRecyclerView,SuperRecyclerView,110,2563,476,48,3,7,7,,
https://github.com/Manabu-GT/ExpandableTextView,ExpandableTextView,95,2820,665,29,6,4,3,,
https://github.com/mancj/SlideUp-Android,SlideUp-Android,42,1489,194,167,1,14,,,
https://github.com/ManuelPeinado/FadingActionBar,FadingActionBar,148,2901,770,114,6,8,3,,
https://github.com/markushi/android-ui,android-ui,142,2223,462,13,2,0,2,,
https://github.com/markzhai/AndroidPerformanceMonitor,AndroidPerformanceMonitor,182,3810,652,182,1,1,,,
https://github.com/Marswin/MarsDaemon,MarsDaemon,149,2189,671,4,1,0,1,,
https://github.com/material-components/material-components-android,material-components-android,144,2543,226,1,26,1,0,,
https://github.com/matrixxun/ProductTour,ProductTour,79,1761,307,51,1,0,,,
https://github.com/MatthiasRobbers/shortbread,shortbread,41,1498,119,16,2,3,,,
https://github.com/maurycyw/StaggeredGridView,StaggeredGridView,156,1660,734,29,2,0,3,,
https://github.com/mcharmas/android-parcelable-intellij-plugin,android-parcelable-intellij-plugin,80,1895,199,107,2,6,8,,
https://github.com/mcharmas/Android-ReactiveLocation,Android-ReactiveLocation,89,1924,277,168,4,6,24,,
https://github.com/mcxiaoke/android-volley,android-volley,369,4445,1738,1,932,1,20,,
https://github.com/mcxiaoke/packer-ng-plugin,packer-ng-plugin,177,3364,647,209,5,14,,,
https://github.com/mcxtzhang/SwipeDelMenuLayout,SwipeDelMenuLayout,30,1741,332,124,2,10,1,,
https://github.com/mcxtzhang/ZLayoutManager,ZLayoutManager,37,1563,271,43,4,5,,,
https://github.com/medcl/elasticsearch-analysis-ik,elasticsearch-analysis-ik,378,3751,1042,215,8,59,24,,
https://github.com/Meituan-Dianping/Robust,Robust,115,2501,393,199,15,13,4,,
https://github.com/Meituan-Dianping/walle,walle,93,2671,391,206,3,13,4,,
https://github.com/Microsoft/malmo,malmo,281,2752,423,1,195,18,17,,
https://github.com/MiguelCatalan/MaterialSearchView,MaterialSearchView,82,2862,499,66,2,7,8,,
https://github.com/mihaip/dex-method-counts,dex-method-counts,116,2420,378,49,1,0,,,
https://github.com/MikeOrtiz/TouchImageView,TouchImageView,126,1849,768,85,2,3,4,,
https://github.com/mikepenz/AboutLibraries,AboutLibraries,78,2005,256,1,55,14,103,,
https://github.com/mikepenz/Android-Iconics,Android-Iconics,156,3512,463,716,10,74,24,,
https://github.com/mikepenz/FastAdapter,FastAdapter,64,2041,289,1,131,40,106,,
https://github.com/mikepenz/LollipopShowcase,LollipopShowcase,112,1805,534,83,3,6,2,,
https://github.com/mikepenz/MaterialDrawer,MaterialDrawer,367,8863,1790,1,831,22,168,,
https://github.com/MindorksOpenSource/android-interview-questions,android-interview-questions,229,3312,564,185,1,0,20,,
https://github.com/MindorksOpenSource/android-mvp-architecture,android-mvp-architecture,135,2395,624,155,4,0,10,,
https://github.com/MindorksOpenSource/from-java-to-kotlin,from-java-to-kotlin,131,3036,324,86,1,0,22,,
https://github.com/MinecraftForge/MinecraftForge,MinecraftForge,363,2151,1051,6,133,18,43,,
https://github.com/mission-peace/interview,interview,696,4232,2177,800,1,0,21,,
https://github.com/mockito/mockito,mockito,340,6066,1092,4,508,19,334,,
https://github.com/moezbhatti/qksms,qksms,76,1745,537,626,3,33,37,,
https://github.com/mongodb/mongo-java-driver,mongo-java-driver,235,1933,1134,6,166,15,125,,
https://github.com/MostafaGazar/CustomShapeImageView,CustomShapeImageView,84,1489,440,62,3,3,5,,
https://github.com/motianhuo/wechat,wechat,376,4113,1909,69,2,0,2,,
https://github.com/MovingBlocks/Terasology,Terasology,211,2275,1009,7,882,12,37,,
https://github.com/mpusher/mpush,mpush,232,1570,695,1,544,6,9,,
https://github.com/mrniko/netty-socketio,netty-socketio,286,2451,776,740,2,28,21,,
https://github.com/mthli/Knife,Knife,54,1669,202,66,2,2,1,,
https://github.com/Muddz/StyleableToast,StyleableToast,45,1498,186,238,2,0,3,,
https://github.com/mxn21/FlowingDrawer,FlowingDrawer,61,2035,404,91,4,0,2,,
https://github.com/mybatis/generator,generator,315,2062,1369,710,2,11,15,,
https://github.com/mybatis/mybatis-3,mybatis-3,1015,6734,4335,2,364,4,25,,
https://github.com/mybatis/spring-boot-starter,spring-boot-starter,186,1597,760,338,6,10,13,,
https://github.com/MyCATApache/Mycat-Server,Mycat-Server,576,3699,2339,2,223,7,20,,
https://github.com/mzule/ActivityRouter,ActivityRouter,69,2181,328,109,2,3,,,
https://github.com/naman14/Timber,Timber,232,4222,1295,586,9,4,35,,
https://github.com/nanchen2251/CompressHelper,CompressHelper,37,1501,251,48,1,5,1,,
https://github.com/NanoHttpd/nanohttpd,nanohttpd,286,3441,1147,593,2,13,59,,
https://github.com/Naoki2015/CircleDemo,CircleDemo,67,1714,530,89,1,0,2,,
https://github.com/nathanmarz/storm,storm,1128,9066,1800,1,764,44,5,,
https://github.com/navasmdc/MaterialDesignLibrary,MaterialDesignLibrary,536,8584,2393,74,4,3,10,,
https://github.com/naver/pinpoint,pinpoint,679,5406,1728,9,544,6,19,,
https://github.com/neo4j/neo4j,neo4j,390,4678,1274,53,426,16,221,,
https://github.com/neokree/MaterialNavigationDrawer,MaterialNavigationDrawer,102,1596,490,121,2,0,5,,
https://github.com/Netflix/archaius,archaius,412,1554,337,631,8,110,33,,
https://github.com/Netflix/curator,curator,466,1794,393,1,50,9,92,,
https://github.com/Netflix/eureka,eureka,737,4763,1114,1,495,9,223,,
https://github.com/Netflix/Hystrix,Hystrix,1311,12501,2509,2,89,5,146,,
https://github.com/Netflix/ribbon,ribbon,460,1853,456,817,6,68,37,,
https://github.com/Netflix/SimianArmy,SimianArmy,737,6178,866,762,3,7,45,,
https://github.com/Netflix/zuul,zuul,628,3793,833,311,15,48,39,,
https://github.com/netty/netty,netty,1483,12713,5880,8,655,28,187,,
https://github.com/nhaarman/ListViewAnimations,ListViewAnimations,479,5661,1836,609,6,25,14,,
https://github.com/nickbutcher/plaid,plaid,528,10546,2228,449,5,7,31,,
